,Name,Label,Semi-major axis(m),Inclination,Raan
326,0 COSMOS 540,0.342,7148279.593636327,74.0793264881032,77.92402786283016
327,0 COSMOS 546,0.197,6882412.011395365,50.644118108515435,300.3909074089862
328,0 OPS 6063,0.771,42165587.00858607,5.290501891693227,289.9071036603549
329,0 METEOR 1-14,0.039,7245696.855053195,81.24182904915655,22.142307917293053
330,0 ANIK A2 (TELESAT 2),0.502,42299274.93114264,11.316004046196115,314.8209125686372
331,0 METEOR 1-15,0.511,7237678.520275578,81.19142903113531,357.69852790013044
332,0 COSMOS 564,0.073,7815275.065553139,74.01782646611301,103.38503696677144
333,0 COSMOS 565,0.478,7847099.007421114,74.01722646589846,76.0567271951506
334,0 COSMOS 566,0.009,7835675.446689666,74.01982646682814,317.3787134832148
335,0 COSMOS 567,0.738,7825668.124719506,74.01622646554091,213.0161761669244
336,0 COSMOS 568,0.171,7805583.133987472,74.02122646732872,1.302100465584302
337,0 COSMOS 569,0.734,7796403.291900299,74.01632646557665,263.1821941044884
338,0 COSMOS 570,0.6,7786722.044744997,74.0192264666136,159.42555700484613
339,0 COSMOS 571,0.705,7776914.227271654,74.01762646604149,53.42581910315168
340,0 OPS 6157,0.642,42292265.906549096,5.733102049951127,285.96070224926376
341,0 COSMOS 574,0.542,7369876.578250063,82.95102966030521,190.67306817783242
342,0 OPS 8364 (DMSP 4),0.31,7163441.362638998,98.78093532051024,240.22338589524415
343,0 OPS 7724,0.29,26553479.644930176,62.19282223791673,289.17550339876107
344,0 INTELSAT 4-F7,0.518,42484186.774411134,11.617304153930199,315.5048128131753
345,0 OPS 8314 (2),0.357,7819537.0941052735,95.64163419800907,170.97006113274563
346,0 COSMOS 585,0.181,7767422.738433292,74.02512646872323,327.3305170416218
347,0 COSMOS 586,0.216,7359261.505214731,82.9439296577665,169.249360517485
348,0 COSMOS 588,0.127,7848497.400759776,73.99962645960534,62.60582238559074
349,0 COSMOS 589,0.223,7829292.606461924,73.99802645903323,224.5098802766597
350,0 COSMOS 590,0.563,7838154.431588396,74.0031264608568,316.1880130574632
351,0 COSMOS 591,0.414,7794041.515773071,73.99872645928353,213.25467625220344
352,0 COSMOS 592,0.6,7785179.7009779075,74.00072645999866,119.94284288724735
353,0 COSMOS 593,0.431,7802419.739057861,74.00202646046348,302.63610821178935
354,0 COSMOS 594,0.374,7810968.857635734,74.00142646024895,33.48231197207071
355,0 COSMOS 595,0.357,7819933.549173477,74.00022645981988,127.11324545112551
356,0 NNSS 20 (TRANSIT 20),0.488,7375605.824884253,89.81363211412506,287.03150263214354
357,0 COSMOS 606,0.002,26558774.771091346,71.664625624693,155.11405546320822
358,0 NOAA 3,0.56,7883288.7928511975,102.14263652253368,19.29710689995149
359,0 OPS 6630 (2),0.633,7813079.747896108,96.94123466269943,163.30395839162296
360,0 COSMOS 614,0.032,7139831.922887263,74.05662647998649,34.06051217881431
361,0 OPS 9433 (DSCS 2-3),0.577,42914146.96791327,10.066003599240906,300.5913074806421
362,0 COSMOS 617,0.6,7786725.726042584,74.029326470225,177.68596353411084
363,0 COSMOS 618,0.215,7843090.762209735,74.02872647001045,45.839816390669895
364,0 COSMOS 619,0.776,7833467.22914401,74.02982647040379,307.5112099549503
365,0 COSMOS 620,0.304,7854051.451936739,74.02992647043953,157.38575627548676
366,0 COSMOS 621,0.142,7823299.263776118,74.02772646965289,201.18597193686875
367,0 COSMOS 622,0.171,7804892.012622423,74.03142647097587,9.897403538955588
368,0 COSMOS 623,0.073,7813838.094547544,74.02832646986744,102.88223678698814
369,0 COSMOS 624,0.734,7795943.14591925,74.0279264697244,275.13909837984744
370,0 AUREOLE 2,0.198,7008405.561852057,73.9237264324662,260.8525932715069
371,0 COSMOS 626,0.464,7323047.572802762,65.43872339853426,35.70681276747221
372,0 COSMOS 627,0.675,7367423.65958331,82.9540296613779,119.51064273270815
373,0 COSMOS 628,0.085,7357129.536923719,82.95782966273667,186.25226659711274
374,0 METEOR 1-16,0.069,7224098.853253342,81.22942904472275,146.02555221348626
375,0 MIRANDA (X-4),0.525,7126618.154728347,97.82343497814254,16.27350581882047
376,0 OPS 8579 (DMSP 5B F5),0.463,7167427.2558537675,99.12323544290443,36.16511293134386
377,0 COSMOS 637,0.071,42021913.38770544,5.754702057674513,290.84220399471326
378,0 WESTAR 1,0.516,42272414.62613069,11.411104080200467,316.3682131218962
379,0 COSMOS 641,0.633,7812188.305040303,74.01652646564816,70.12232507322179
380,0 COSMOS 642,0.705,7777258.970165994,74.01662646568391,64.49662306167306
381,0 COSMOS 643,0.414,7794699.047334232,74.01502646511183,248.87118898738757
382,0 COSMOS 644,0.6,7786057.670547012,74.01842646632754,156.0719558057189
383,0 COSMOS 645,0.431,7803151.153304171,74.0210264672572,336.52642032974614
384,0 COSMOS 646,0.634,7821845.0647092825,74.01802646618451,169.24246051501785
385,0 COSMOS 647,0.742,7830794.906299252,74.01522646518332,261.4833934970584
386,0 COSMOS 648,0.764,7841221.115726507,74.02042646704267,7.940302839166756
387,0 METEOR 1-17,0.774,7243216.742222488,81.1997290341031,38.39681372931981
388,0 COSMOS 650,0.407,7761979.485057658,74.04412647551695,358.63392823459594
389,0 COSMOS 651,0.522,7296524.112864186,64.96952323076515,50.53171806832521
390,0 COSMOS 654,0.151,7343862.448177798,64.94792322304177,278.14399945429193
391,0 SMS 1,0.548,42636210.40196592,9.108603256908973,286.96080260686364
392,0 COSMOS 660,0.748,7137665.415017611,82.9467296587677,115.22684120097477
393,0 COSMOS 663,0.699,7357649.958376488,82.95252966084158,179.87536431696185
394,0 METEOR 1-18,0.645,7272348.9111213675,81.22492904311372,81.61842918381521
395,0 OPS 7518 (NTS 1),0.006,19988191.61881332,125.15544475108636,35.61951273625685
396,0 MOLNIYA 1-S,0.111,42153842.16986997,6.320702260055831,290.151803747851
397,0 SL-12 R/B(AUX MOTOR),0.19,22648870.88119427,44.98171608384409,260.7161932227351
398,0 OPS 6983 (DMSP 5C F1),0.702,7176689.644661147,98.6793352841817,246.98748831384395
399,0 COSMOS 675,0.613,7771700.757093728,74.0607264814525,15.74450562966903
400,0 COSMOS 676,0.608,7161172.331661059,74.04702647655388,64.97162323151603
401,0 COSMOS 677,0.519,7809396.991358605,74.03372647179826,64.31402299638185
402,0 COSMOS 678,0.629,7877263.706651499,74.03662647283521,25.351209064680713
403,0 COSMOS 679,0.237,7866193.964197293,74.03362647176253,276.3973988297704
404,0 COSMOS 680,0.569,7856849.60570976,74.03462647212008,184.2077658660728
405,0 COSMOS 681,0.478,7846669.775048967,74.03372647179826,83.03702969105575
406,0 COSMOS 682,0.563,7837363.209023599,74.03832647344308,349.10482482733124
407,0 COSMOS 683,0.681,7828112.11718513,74.03242647133344,255.68719142454486
408,0 COSMOS 684,0.357,7818958.813829677,74.0357264725134,162.8460582278944
409,0 WESTAR 2,0.184,42284394.70499621,11.500104112023678,317.6112135663484
410,0 COSMOS 689,0.542,7369947.768715039,82.94472965805257,175.26096266701768
411,0 METEOR 1-19,0.511,7237334.651603884,81.18532902895417,249.4898892086125
412,0 NOAA 4,0.223,7829494.447603965,101.8466364166947,17.549106274929322
413,0 OSCAR 7,0.681,7827413.292844685,101.83803641361963,17.532006268814982
414,0 INTASAT,0.681,7828101.400601158,101.8367364131548,17.376506213213748
415,0 INTELSAT 4-F8,0.021,42302121.2957622,11.997504289876096,321.61741499882197
416,0 SKYNET 2B,0.4,42172619.94583682,8.364102990702449,301.9656079720425
417,0 METEOR 1-20,0.156,7232412.435220817,81.23112904533059,66.54502379410751
418,0 SYMPHONIE 1,0.698,42251692.49983918,9.417703367432056,301.619307848218
419,0 COSMOS 700,0.325,7353582.953004507,82.94882965951858,55.999520023414576
420,0 LANDSAT 2,0.055,7283412.354706204,98.77383531797152,35.32931263249173
421,0 COSMOS 706,0.643,26575069.32185573,66.43882375613417,330.9348183303904
422,0 SL-6 R/B(2),0.256,26531887.09717791,69.27752477115159,333.77761934687373
423,0 STARLETTE,0.367,7333845.588046413,49.82141781434739,245.61798782415985
424,0 SMS 2,0.637,42378247.50193744,10.224903656057851,305.6858093022527
425,0 COSMOS 708,0.181,7767132.515599063,69.23372475549027,302.88770830175235
426,0 COSMOS 711,0.304,7854999.305613197,74.0027264607138,122.92314395289587
427,0 COSMOS 712,0.681,7828335.708298013,74.00102646010592,216.275577332369
428,0 COSMOS 713,0.357,7819150.561530557,74.00352646099984,122.76814389747344
429,0 COSMOS 714,0.382,7845705.285475058,74.00412646121437,29.795510653803138
430,0 COSMOS 715,0.612,7864834.879785352,74.00052645992714,219.04627832307202
431,0 COSMOS 716,0.408,7874525.481510593,74.0054264616792,314.09331230847346
432,0 COSMOS 717,0.302,7885582.958758757,74.002226460535,61.43542196709762
433,0 COSMOS 718,0.563,7836968.248789107,74.00482646146467,303.72320860049723
434,0 METEOR 1-21,0.774,7244200.220605467,81.21612903996714,331.0176183599967
435,0 COSMOS 723,0.102,7308505.885855331,64.71742314062323,48.76751743751052
436,0 COSMOS 724,0.332,7275645.345133267,65.58752345173981,86.27613084924185
437,0 GEOS 3,0.486,7207999.957624752,114.98814111562422,327.0627169458661
438,0 COSMOS 726,0.38,7348322.6508350335,82.9937296755732,224.2742801924176
439,0 COSMOS 729,0.708,7365479.274083108,82.96502966531112,128.09414580186018
440,0 MOLNIYA 1-29,0.29,26553616.84134987,63.19352259573119,276.6726989282077
441,0 ANIK A3 (TELESAT-3),0.735,42228294.71449761,11.795404217612374,320.2315145032738
442,0 SL-6 R/B(2),0.318,26897825.101263195,62.63272239520921,23.7575084948307
443,0 INTELSAT 4-F1,0.45,42450857.920383,12.233804374368507,322.798115420998
444,0 OPS 6226,0.461,7190867.803961667,98.77103531697037,242.629186755472
445,0 COSMOS 732,0.073,7814804.132967873,74.01682646575543,101.93813644941184
446,0 COSMOS 733,0.458,7889797.387144118,74.01752646600573,119.42234270113524
447,0 COSMOS 734,0.009,7835281.1872820575,74.0192264666136,307.365209902746
448,0 COSMOS 735,0.382,7845430.795947761,74.0171264658627,46.7700167232761
449,0 COSMOS 736,0.569,7855829.039267902,74.01842646632754,150.15565369026206
450,0 COSMOS 737,0.629,7877499.870763818,74.02032646700692,0.578600206886627
451,0 COSMOS 738,0.759,7866961.784110608,74.01472646500456,258.2374923364408
452,0 COSMOS 739,0.738,7825251.583603888,74.01562646532636,206.8113739483102
453,0 NIMBUS 6,0.297,7484720.33700852,100.09873579170828,306.3176095281617
454,0 OPS 6381 (SSU 1),0.181,7767509.944093953,95.07883399677193,50.86681818814497
455,0 METEOR 2-1,0.249,7236372.3321156725,81.27942906260095,116.90294180028806
456,0 COSMOS 755,0.659,7363438.739328319,82.90322964321365,95.878534282716
457,0 SYMPHONIE 2,0.698,42252327.37100608,8.914903187648791,299.8455072139707
458,0 KIKU 1 (ETS 1),0.064,7415575.8856084375,46.98801680122509,150.83225393218996
459,0 COSMOS 761,0.357,7818568.4634788325,74.00972646321674,131.1179468830627
460,0 COSMOS 762,0.356,7839009.161084686,74.01282646432519,334.2350195104236
461,0 COSMOS 763,0.69,7869820.061693494,74.00772646250161,274.5760981785388
462,0 COSMOS 764,0.16,7880266.737646388,74.01142646382458,14.83220530346324
463,0 COSMOS 765,0.458,7892137.890290434,74.0098264632525,128.7328460302364
464,0 COSMOS 766,0.223,7829034.755210001,74.00642646203676,235.0378840410952
465,0 COSMOS 767,0.127,7848964.3101869,74.00792646257312,71.67782562941287
466,0 COSMOS 768,0.094,7859076.381409207,74.00992646328825,171.36496127394776
467,0 METEOR 1-22,0.508,7229612.863111587,81.25382905344732,90.54483237557601
468,0 COSMOS 770,0.638,7563873.33175155,82.95492966169971,239.9765858069973
469,0 INTELSAT 4A-F1,0.499,42262116.92971448,11.903304256193547,321.3780149132212
470,0 COSMOS 773,0.596,7153196.960359127,74.05752648030831,330.65331822973604
471,0 COSMOS 775,0.545,42185037.72276679,7.3069026126856125,293.01810477273705
472,0 GOES 1 (SMS-C),0.4,42171675.35798112,9.425303370149543,301.9609079703618
473,0 COSMOS 778,0.513,7361159.148276903,82.97412966856496,291.88440436736664
474,0 COSMOS 783,0.058,7160358.50473656,74.06132648166705,323.9188158217202
475,0 COSMOS 785,0.367,7334275.421947006,65.07942327006145,340.3110216829835
476,0 SATCOM 1,0.626,42352001.80741377,12.027504300603018,321.5875149881308
477,0 OPS 3165,0.644,42103520.50229211,7.2317025857967865,292.186804475494
478,0 RADUGA 1,0.599,42157828.13069247,7.733202765115218,295.23550556559985
479,0 METEOR 1-23,0.249,7234653.81685223,81.24122904894202,226.9624811536215
480,0 CTS,0.213,42177445.79768564,8.816003152285697,298.6913068012701
481,0 COSMOS 789,0.172,7366935.493426423,82.97482966881525,199.63237138135705
482,0 NTS 1 AKM,0.006,19989667.98071525,125.15634475140816,35.15411256984648
483,0 COSMOS 791,0.634,7821769.13992151,74.0522264784132,225.9068807761768
484,0 COSMOS 792,0.764,7841031.394210055,74.05422647912833,54.85831961536235
485,0 COSMOS 793,0.49,7831749.580084133,74.05782648041556,324.2590159433635
486,0 COSMOS 794,0.127,7850501.875068433,74.05562647962894,147.3202526764246
487,0 COSMOS 795,0.726,7860424.6880944725,74.05192647830594,242.8781868445055
488,0 COSMOS 796,0.038,7871487.069970255,74.05812648052283,349.22242486938086
489,0 COSMOS 797,0.56,7881967.000640746,74.05342647884228,89.12963186955118
490,0 COSMOS 798,0.107,7894389.9163587615,74.05312647873502,206.1756737210067
491,0 INTELSAT 4A-F2,0.446,42328365.60587581,11.964204277969207,321.0479147951892
492,0 COSMOS 800,0.036,7370552.455687487,82.97182966774255,109.22223905394495
493,0 COSMOS 803,0.18,6836445.725994533,65.84382354338351,186.4694666747757
494,0 MARISAT 1,0.109,42466132.76961479,10.308703686021731,312.2453116476948
495,0 UME 1 (ISS 1),0.737,7372546.22947638,69.67142491199611,242.71478678607951
496,0 COSMOS 807,0.183,7155976.907249615,82.93122965322544,156.56235598106838
497,0 LES 8,0.556,42165505.42678397,18.56650663871511,62.47952234043039
498,0 LES 9,0.603,42163837.15145865,18.52630662434103,62.486122342790296
499,0 SATCOM 2,0.548,42633664.0021083,12.777304568704634,325.22911629023645
500,0 METEOR 1-24,0.156,7232369.630028115,81.25962905552119,330.052718014983
501,0 NATO 3A,0.184,42285200.21026832,9.3646033484454,312.6624117968349
502,0 SSU 1,0.252,7338588.241958437,63.33262264546837,233.28308341364158
503,0 SSU 2,0.252,7338954.8304672325,63.33302264561138,234.23438375379243
504,0 COMSTAR 1,0.642,42293516.97220792,11.991904287873735,321.69401502621133
505,0 METEOR 1-25,0.156,7232395.878065743,81.25972905555693,56.59592023666584
506,0 P 76-5,0.406,7386153.416046502,99.80353568615534,182.45716524012101
507,0 COSMOS 823,0.172,7365805.810608158,82.96792966634807,133.38984769541278
508,0 SSU 3,0.279,7321819.8719851775,63.33112264493202,183.28816553725682
509,0 COSMOS 825,0.357,7818873.94694257,74.00082646003442,127.54264560466352
510,0 COSMOS 826,0.458,7891018.670194923,73.99962645960534,101.39763625614842
511,0 COSMOS 827,0.223,7828985.946114602,73.9976264588902,227.49618134445353
512,0 COSMOS 828,0.356,7838667.009059141,74.00342646096408,322.159315192586
513,0 COSMOS 829,0.478,7848313.662562396,73.99962645960534,55.68171990978068
514,0 COSMOS 830,0.094,7858466.965382151,74.00142646024895,152.68365459418425
515,0 COSMOS 831,0.398,7869040.210331498,73.99752645885445,253.6799907068421
516,0 COSMOS 832,0.16,7879285.611790949,74.00382646110711,351.47512567486564
517,0 OPS 2112,0.527,42389098.46075861,8.306402970070998,296.4552060017209
518,0 COSMOS 836,0.058,7159297.9939611675,74.05442647919986,299.35200703751275
519,0 PALAPA 1,0.336,42219286.03722376,11.885504249828909,321.97011512493486
520,0 COSMOS 841,0.492,7150513.781492919,74.04312647515938,281.86450078460945
521,0 COSMOS 842,0.326,7363144.348874963,82.98532967256966,50.80601816640507
522,0 COMSTAR 2,0.493,42249134.94044142,11.915504260555833,322.0213151432422
523,0 NOAA 5,0.107,7894261.212480304,102.0254364806272,12.591804502376478
524,0 COSMOS 846,0.555,7354701.161485583,82.92842965222427,71.74482565336966
525,0 OPS 5721,0.395,7181758.599956567,98.34723516543464,267.1226955134699
526,0 RADUGA 2,0.007,42165009.49641576,8.385602998390079,297.1081062351745
527,0 COSMOS 858,0.183,7155949.800305126,74.04992647759082,128.4235459196418
528,0 MARISAT 2,0.074,42933357.67418942,9.865803527656562,319.7403143276383
529,0 METEOR 1-26,0.511,7238077.992771978,81.22082904164769,149.72185353515067
530,0 COSMOS 860,0.252,7337506.142898714,64.6991231340798,260.27199306390514
531,0 COSMOS 861,0.715,7336394.203160644,64.85932319136158,81.03802897628498
532,0 COSMOS 862,0.643,26575632.49628902,69.67872491460633,161.33925768911664
533,0 EKRAN 1,0.473,42150403.89391752,8.473403029784214,297.44530635574523
534,0 COSMOS 864,0.699,7358510.837093126,82.94332965755198,156.68805602601418
535,0 COSMOS 871,0.357,7818738.178826261,74.03092647079708,171.4242612951513
536,0 COSMOS 872,0.519,7809064.442292494,74.02902647011773,76.66092741119084
537,0 COSMOS 873,0.569,7857808.966914289,74.03012647051105,185.4473663093094
538,0 COSMOS 874,0.759,7867966.337900648,74.02942647026073,280.66210035467424
539,0 COSMOS 875,0.681,7828112.437767266,74.02812646979591,261.5303935138639
540,0 COSMOS 876,0.16,7879261.046403478,74.0318264711189,26.42700944934824
541,0 COSMOS 877,0.563,7837195.420733327,74.03382647183403,348.7293246930658
542,0 COSMOS 878,0.478,7847201.439456744,74.02922647018924,85.6498306252994
543,0 COSMOS 883,0.085,7355891.665849943,82.95052966012646,270.71339679737565
544,0 COSMOS 886,0.274,7816989.212133047,65.8344235400224,111.41413983768987
545,0 COSMOS 887,0.555,7355351.367276332,82.94292965740895,170.1056608236672
546,0 METEOR 2-2,0.667,7259366.4110333985,81.26722905823868,169.7195606856117
547,0 COSMOS 890,0.036,7371619.964254049,82.96272966448872,159.41875700241468
548,0 DELTA 1 R/B(1),0.5,7290608.864264002,28.010210015443835,98.4510352025498
549,0 COSMOS 894,0.659,7363487.740571517,82.94312965748047,100.433035911242
550,0 KIKU 2 (ETS 2),0.657,42235636.47229524,10.006103577822813,305.6074092742197
551,0 PALAPA 2,0.112,42225050.8345416,12.385104428467965,326.5042167461666
552,0 MOLNIYA 1-36,0.652,26537507.19230044,62.98112251978456,341.4400220866735
553,0 METEOR 1-27,0.774,7243344.726235998,81.25392905348308,227.37498130111672
554,0 SL-6 R/B(2),0.144,26707921.37930317,72.33492586436827,219.28037840677783
555,0 COSMOS 909,0.565,7925967.693620408,65.86572355121416,349.3802249258045
556,0 OPS 9751,0.111,42156167.33927401,10.07370360199415,337.48902067393743
557,0 COSMOS 911,0.216,7358946.138643918,82.9499296599119,141.73025067764092
558,0 INTELSAT 4A-F4,0.467,42397316.62824652,12.604504506917547,327.09321695677187
559,0 OPS 5644,0.758,7171932.307535066,99.03993541311935,331.3946184947984
560,0 COSMOS 917,0.152,26545073.54808513,62.6412223982485,155.1371554714679
561,0 GOES 2,0.671,42410338.820283934,10.919503904421921,312.43971171720534
562,0 DELTA 1 R/B(1),0.472,7499708.673748462,28.41481016011429,212.36417593379247
563,0 NTS 2,0.602,26570395.15324874,64.36602301497517,342.29312239171145
564,0 COSMOS 921,0.226,6969947.741567262,75.83222711487744,83.54752987359225
565,0 COSMOS 923,0.31,7163191.53371732,74.05092647794838,341.36272205903373
566,0 COSMOS 926,0.542,7369338.748705644,82.94382965773077,6.87550245843243
567,0 COSMOS 928,0.325,7353892.763118904,82.96892966670563,143.18865119911248
568,0 HIMAWARI 1 (GMS 1),0.185,42454625.29579105,11.04770395026165,311.98331155401297
569,0 DELTA 1 R/B(1),0.347,7555890.638937775,29.063910392209195,217.8879779089055
570,0 COSMOS 931,0.537,26550456.92078853,68.72792457463433,165.74255926357895
571,0 RADUGA 3,0.25,42168832.93879398,8.986703213321901,299.5205070977624
572,0 COSMOS 939,0.738,7824894.514640442,74.02182646754325,227.25638125870964
573,0 COSMOS 940,0.171,7805790.949162234,74.0249264686517,44.54971592937636
